数据库：分省年度数据
指标：十人及以上户家庭户户数(人口抽样调查)(户)
时间：最近20年
地区,2014年,2013年,2012年,2011年,2010年,2009年,2008年,2007年,2006年,2005年,2004年,2003年,2002年,2001年,2000年,1999年,1998年,1997年,1996年,1995年
北京市,3,3,2,,,,1,1,0,15,1,1,3,,,,,,,
天津市,,,,,,,,,0,7,,,0,,,,,,,
河北省,18,10,23,26,,15,11,8,0,166,17,13,32,,,,,,,
山西省,7,3,2,9,,5,3,6,7,115,23,15,11,,,,,,,
内蒙古自治区,,1,,,,,,,0,12,3,3,1,,,,,,,
辽宁省,,,,1,,,,,1,19,5,3,3,,,,,,,
吉林省,1,,1,1,,1,1,1,1,40,5,3,3,,,,,,,
黑龙江省,,,,,,,,1,1,42,2,3,2,,,,,,,
上海市,2,3,1,1,,,,2,1,14,1,1,8,,,,,,,
江苏省,11,10,22,22,,12,5,5,5,126,15,22,11,,,,,,,
浙江省,6,2,3,3,,1,3,2,3,78,8,2,6,,,,,,,
安徽省,13,8,20,10,,12,7,2,9,155,14,23,23,,,,,,,
福建省,12,5,8,11,,18,13,10,6,139,13,17,14,,,,,,,
江西省,40,28,42,39,,23,17,18,20,498,35,44,48,,,,,,,
山东省,11,5,2,5,,5,3,2,4,56,11,9,9,,,,,,,
河南省,34,27,29,29,,9,5,,7,411,42,51,17,,,,,,,
湖北省,16,10,8,25,,9,9,6,9,149,21,14,11,,,,,,,
湖南省,43,47,19,33,,12,22,9,11,261,28,25,32,,,,,,,
广东省,157,150,165,145,,105,84,83,124,1888,170,179,84,,,,,,,
广西壮族自治区,33,73,51,29,,23,32,33,33,726,52,40,62,,,,,,,
海南省,16,12,15,9,,9,9,9,13,250,18,16,21,,,,,,,
重庆市,4,3,4,1,,4,,2,4,55,10,16,9,,,,,,,
四川省,20,15,37,12,,,2,6,2,372,62,46,43,,,,,,,
贵州省,9,4,12,10,,19,16,16,16,242,17,15,28,,,,,,,
云南省,10,13,14,11,,11,9,15,12,225,23,23,25,,,,,,,
西藏自治区,23,23,19,22,,19,20,19,20,419,18,19,24,,,,,,,
陕西省,7,4,3,6,,1,2,6,2,81,17,12,17,,,,,,,
甘肃省,12,7,10,12,,10,16,15,21,209,34,24,27,,,,,,,
青海省,3,4,8,8,,8,10,11,11,107,12,12,17,,,,,,,
宁夏回族自治区,1,2,3,2,,2,2,3,3,37,3,2,6,,,,,,,
新疆维吾尔自治区,23,30,23,24,,17,13,20,17,290,26,25,30,,,,,,,
注：2005年为1%人口抽样调查样本数据，其他年份为1‰人口变动调查样本数据。
数据来源：国家统计局
