数据库：分省年度数据
指标：房地产开发企业土地转让收入(亿元)
时间：最近20年
地区,2014年,2013年,2012年,2011年,2010年,2009年,2008年,2007年,2006年,2005年,2004年,2003年,2002年,2001年,2000年,1999年,1998年,1997年,1996年,1995年
北京市,125.15,,215.84,102.19,139.70,123.79,93.57,103.47,82.11,61.79,,49.93,44.14,34.61,9.86,,,,,
天津市,38.93,,51.26,21.86,30.33,7.04,27.24,23.64,5.48,14.37,,6.23,4.49,0.96,1.39,,,,,
河北省,15.42,,2.80,2.04,3.21,5.98,4.82,3.28,0.05,1.95,,1.06,3.08,2.67,2.51,,,,,
山西省,0.93,,3.83,1.93,1.85,0.92,0.59,1.30,1.56,0.50,,1.58,0.87,0.54,0.88,,,,,
内蒙古自治区,6.25,,14.88,13.25,17.08,4.43,9.15,0.79,1.03,0.40,,0.25,0.25,0.03,0.19,,,,,
辽宁省,1.79,,12.25,19.06,7.40,2.54,10.27,6.89,4.18,2.01,,4.35,2.76,1.57,3.40,,,,,
吉林省,3.59,,5.36,0.10,0.08,0.05,,,0.08,0.41,,0.01,0.02,0.71,0.31,,,,,
黑龙江省,5.22,,5.32,1.69,1.10,2.87,0.43,0.50,0.07,0.13,,0.15,0.93,0.78,0.12,,,,,
上海市,62.11,,40.66,108.56,73.65,113.04,59.16,93.42,57.37,80.88,,78.53,61.08,59.46,22.99,,,,,
江苏省,55.42,,102.04,100.45,14.22,37.17,41.25,16.30,14.93,15.18,,34.94,9.17,7.94,3.19,,,,,
浙江省,8.18,,40.10,14.61,9.16,18.92,16.28,5.60,2.62,8.98,,4.03,5.16,3.33,4.70,,,,,
安徽省,41.47,,29.27,15.73,8.16,13.76,4.48,4.69,1.76,1.28,,2.38,1.86,3.41,1.23,,,,,
福建省,0.72,,8.65,9.52,13.20,2.84,7.16,11.25,8.69,15.12,,5.60,6.74,5.69,8.01,,,,,
江西省,5.95,,6.45,4.15,1.63,2.82,4.82,1.98,2.68,3.20,,2.87,2.49,1.61,0.88,,,,,
山东省,24.25,,14.72,14.50,12.36,12.75,26.04,13.00,8.97,7.20,,6.81,3.19,4.14,1.41,,,,,
河南省,6.79,,7.72,4.57,3.74,6.31,5.36,4.59,2.41,6.17,,2.14,0.59,0.89,0.51,,,,,
湖北省,29.41,,18.32,47.58,14.06,8.10,5.37,3.27,5.68,4.12,,1.44,2.14,1.66,2.37,,,,,
湖南省,17.03,,38.80,18.73,11.14,8.03,15.01,20.39,18.17,11.99,,10.56,8.77,6.00,4.88,,,,,
广东省,40.02,,41.71,65.29,40.13,35.97,42.21,75.20,46.51,58.58,,43.55,39.48,29.34,41.33,,,,,
广西壮族自治区,4.40,,16.30,5.22,4.59,8.95,6.81,7.12,5.70,7.90,,6.63,5.72,4.43,4.41,,,,,
海南省,26.41,,9.04,5.42,4.01,0.05,31.38,2.14,6.42,2.38,,1.05,1.22,1.58,1.41,,,,,
重庆市,35.68,,75.63,54.74,25.41,54.81,12.17,9.07,7.20,7.06,,3.72,6.15,4.64,3.31,,,,,
四川省,5.65,,31.01,15.93,53.22,7.86,22.86,11.46,6.52,7.92,,7.69,8.65,9.45,5.90,,,,,
贵州省,1.86,,4.65,0.74,3.10,1.69,1.68,0.87,0.86,2.42,,0.80,0.26,0.21,0.32,,,,,
云南省,4.11,,12.53,9.55,11.63,7.94,11.95,5.74,5.83,12.94,,1.23,1.92,2.39,2.49,,,,,
西藏自治区,,,,0.02,0.56,0.36,0.06,,0.00,0.00,,,,,,,,,,
陕西省,1.62,,5.24,2.95,10.10,3.38,5.01,0.74,1.68,5.01,,2.00,3.45,0.51,1.23,,,,,
甘肃省,1.14,,2.09,1.78,1.14,1.02,1.37,0.75,0.54,0.16,,0.05,0.14,0.18,0.38,,,,,
青海省,0.55,,0.35,0.27,,0.00,0.14,0.02,0.04,0.00,,,0.08,0.02,,,,,,
宁夏回族自治区,0.30,,0.50,0.80,1.34,3.41,0.06,0.36,0.09,0.24,,0.03,0.32,0.24,0.03,,,,,
新疆维吾尔自治区,1.62,,2.09,1.43,1.90,1.24,0.16,0.11,1.43,1.13,,0.12,,,,,,,,
数据来源：国家统计局
