数据库：分省年度数据
指标：外商及港澳台商投资工业企业主营业务税金及附加(亿元)
时间：最近20年
地区,2014年,2013年,2012年,2011年,2010年,2009年,2008年,2007年,2006年,2005年,2004年,2003年,2002年,2001年,2000年,1999年,1998年,1997年,1996年,1995年
北京市,137.40,130.47,97.20,81.19,48.14,30.61,22.33,22.04,22.01,17.45,12.35,8.51,2.95,2.72,2.84,3.53,,,,
天津市,64.23,82.09,96.13,97.27,58.06,49.88,49.15,33.56,28.95,19.82,14.00,8.16,5.29,5.22,4.31,2.59,,,,
河北省,21.36,18.56,19.43,16.05,8.76,6.69,10.61,6.45,4.68,3.98,4.37,2.42,2.01,2.00,2.22,2.08,,,,
山西省,6.50,6.37,6.22,7.70,5.85,2.17,5.71,3.04,1.03,0.81,1.26,0.59,0.45,0.59,1.05,0.76,,,,
内蒙古自治区,15.28,19.76,16.99,13.16,9.82,8.45,9.91,15.67,3.54,2.00,0.36,0.04,0.10,0.12,0.02,0.02,,,,
辽宁省,151.43,143.07,147.01,121.21,92.34,77.09,39.59,41.78,28.74,16.11,11.10,11.39,4.03,3.01,5.15,4.80,,,,
吉林省,41.86,39.10,36.18,13.16,101.89,78.88,57.66,45.74,34.70,21.77,26.31,29.35,18.24,14.04,9.63,6.62,,,,
黑龙江省,12.15,11.41,11.44,7.67,6.97,5.58,6.23,5.85,5.66,7.34,4.43,3.15,3.29,2.33,1.94,2.11,,,,
上海市,278.11,266.98,214.87,208.52,161.84,117.70,59.23,75.98,55.52,46.76,55.84,48.06,35.58,26.87,32.29,28.65,,,,
江苏省,267.31,236.81,197.74,165.03,76.33,69.84,42.63,24.03,19.23,17.71,13.74,10.77,7.77,6.48,6.40,6.20,,,,
浙江省,103.40,103.27,98.47,93.63,51.09,43.61,21.48,16.37,11.18,8.96,19.30,5.68,4.47,4.01,4.56,3.84,,,,
安徽省,22.36,24.60,22.53,12.82,14.43,11.80,9.65,3.31,6.31,5.35,4.76,3.17,2.17,2.78,1.96,1.85,,,,
福建省,138.12,122.68,124.37,98.46,102.87,65.32,30.97,32.68,22.40,12.73,12.97,11.43,8.85,7.69,8.21,7.28,,,,
江西省,19.59,19.51,13.20,10.26,11.42,10.70,10.75,6.41,3.73,3.42,1.02,1.61,1.37,1.29,1.08,0.93,,,,
山东省,128.46,116.23,106.40,73.24,77.00,56.12,44.57,41.06,30.52,25.69,14.27,7.72,5.28,4.27,4.52,4.50,,,,
河南省,19.37,17.09,17.13,18.76,13.32,10.50,10.51,7.89,4.93,3.86,3.39,1.97,1.24,1.07,1.46,1.72,,,,
湖北省,148.11,139.40,83.01,27.66,113.41,47.63,44.01,26.93,20.73,11.55,9.50,7.08,6.34,5.68,5.54,5.13,,,,
湖南省,25.67,25.86,20.49,20.12,17.95,18.64,20.25,4.81,3.12,3.77,6.48,1.15,1.03,0.80,0.60,0.67,,,,
广东省,402.54,425.64,365.88,345.71,343.78,301.94,316.88,183.80,137.64,76.21,66.99,51.40,34.52,37.99,31.36,23.02,,,,
广西壮族自治区,34.22,31.29,31.28,25.53,27.24,19.45,10.38,8.36,5.64,3.88,2.48,1.80,1.69,0.49,0.39,0.37,,,,
海南省,1.87,57.49,81.91,84.54,63.92,61.63,11.32,9.82,2.68,0.88,0.89,0.67,0.83,0.24,0.26,0.40,,,,
重庆市,67.76,56.51,40.25,36.24,36.43,29.71,20.92,18.72,12.01,7.94,5.67,3.35,1.56,2.70,1.83,2.30,,,,
四川省,81.08,89.28,65.34,62.61,27.82,20.26,15.31,12.24,7.10,3.69,2.31,1.64,1.29,1.04,0.74,0.62,,,,
贵州省,2.37,2.29,1.99,1.37,0.69,0.51,1.66,0.70,0.08,0.04,0.39,0.08,0.09,0.08,0.03,0.04,,,,
云南省,5.59,5.62,5.54,5.39,4.74,3.06,2.67,2.57,2.71,0.68,0.57,0.50,0.25,0.20,0.12,0.09,,,,
西藏自治区,0.06,0.06,0.06,0.05,0.03,0.03,,-0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,,,,
陕西省,11.61,10.98,9.32,13.70,8.84,8.30,5.03,2.24,1.08,2.51,0.84,0.92,0.39,0.25,0.49,0.15,,,,
甘肃省,1.81,1.81,1.56,1.52,1.05,1.20,3.25,0.66,0.71,0.76,0.41,0.42,0.39,0.35,0.21,0.52,,,,
青海省,0.44,0.98,0.44,0.33,1.28,4.14,1.05,0.34,0.23,0.32,0.13,0.01,0.01,0.02,0.02,0.01,,,,
宁夏回族自治区,1.35,1.27,0.97,0.98,0.75,0.42,0.41,0.29,0.28,0.48,0.39,0.44,0.38,0.39,0.46,0.66,,,,
新疆维吾尔自治区,2.06,1.44,1.42,1.39,0.88,0.96,0.76,0.51,0.40,0.44,0.36,0.19,0.02,0.06,0.06,0.05,,,,
数据来源：国家统计局
